foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_name,foil_name,old_loss_raw,foil_loss_raw,old_grad_raw,foil_grad_raw,old_loss_ratio,foil_loss_ratio,old_grad_ratio,foil_grad_ratio,loss_accuracy_raw,grad_accuracy_raw,loss_accuracy_ratio,grad_accuracy_ratio
exemplar,1000,1,47,1000,woodenbarrel1.jpg,woodenbarrel2.jpg,0.6445192098617554,0.6906142234802246,0.2938721477985382,0.25738466531038284,0.009631777371168345,0.01107319523291934,0.004578504634532686,0.004055397463707586,1.0,0.0,1.0,0.0
exemplar,1000,1,48,1000,rabbit1.jpg,rabbit2.jpg,0.6912702918052673,0.665360689163208,0.4139667898416519,0.2790459915995598,0.009365052408698263,0.009373560741576616,0.0057884120132833065,0.00401651362618596,0.0,0.0,1.0,0.0
exemplar,1000,1,49,1000,block1.jpg,block2.jpg,0.5871026515960693,0.5334755182266235,0.20244280993938446,0.18952373042702675,0.008901714058859173,0.011305476173528848,0.0032232457252621906,0.004370568601306106,0.0,0.0,1.0,1.0
exemplar,1000,1,50,1000,ship1.jpg,ship2.jpg,0.6435925364494324,0.7351547479629517,0.2573688253760338,0.807003803551197,0.008687893477203614,0.010420317002783874,0.0035960260281914297,0.011294065695546982,1.0,1.0,1.0,1.0
exemplar,1000,1,51,1000,wineglass1.jpg,wineglass2.jpg,0.4181656241416931,0.41402897238731384,0.1707977056503296,0.2053256444633007,0.007129773816278025,0.006878827779259841,0.002923307030214305,0.0034459247576299075,0.0,1.0,0.0,1.0
exemplar,1000,1,52,1000,suitcase1.jpg,suitcase2.jpg,0.5874775648117065,0.551483154296875,0.18042298778891563,0.22332600504159927,0.008333973810532708,0.00783593237337228,0.002707679860561529,0.0033737955391117693,0.0,1.0,0.0,1.0
exemplar,1000,1,53,1000,cone1.jpg,cone2.jpg,0.45628929138183594,0.48520728945732117,0.16774139180779457,0.1871737316250801,0.006718807942890908,0.00684414878512729,0.0024857341599979327,0.002596741079559581,1.0,1.0,1.0,1.0
exemplar,1000,1,54,1000,fan1.jpg,fan2.jpg,0.6096525192260742,0.5097438097000122,0.20154546946287155,0.266803540289402,0.009107519582313272,0.008030281260507945,0.0030637953507907227,0.004421067648396618,0.0,1.0,0.0,1.0
exemplar,1000,1,55,1000,reportfile1.jpg,reportfile2.jpg,0.4282535910606384,0.4901026487350464,0.151019636541605,0.21113765984773636,0.007939581989462713,0.007315238961636006,0.0028685551414501403,0.003265011813357142,1.0,1.0,0.0,1.0
exemplar,1000,1,56,1000,flask1.jpg,flask2.jpg,0.4962541162967682,0.41510722041130066,0.18541967123746872,0.13138284906744957,0.008954507620898812,0.007619570479959426,0.00339004634590467,0.002402770333345549,0.0,0.0,0.0,0.0
exemplar,1000,1,57,1000,stapler1.jpg,stapler2.jpg,0.4519597887992859,0.5338165163993835,0.13900361582636833,0.1836613453924656,0.0077899641869348096,0.00839011390364985,0.002395257886082306,0.002901512359340746,1.0,1.0,1.0,1.0
exemplar,1000,1,58,1000,bathingsuit1.jpg,bathingsuit2.jpg,0.5297296047210693,0.45219171047210693,0.22701343148946762,0.16526691615581512,0.00881100937606096,0.00608501760856193,0.003763171519683785,0.0021971816101073864,0.0,0.0,0.0,0.0
exemplar,1000,1,59,1000,santahat1.jpg,santahat2.jpg,0.3066476285457611,0.46834641695022583,0.09081834927201271,0.1453460343182087,0.005107747729645174,0.006503369013747123,0.001510138600426401,0.0020659293578710884,1.0,1.0,1.0,1.0
exemplar,1000,1,60,1000,skull1.jpg,skull2.jpg,0.5861501097679138,0.5161274075508118,0.239853385835886,0.2000994049012661,0.009309799939204999,0.008036121113456845,0.003914454365159796,0.0032006871154890183,0.0,0.0,0.0,0.0
exemplar,1000,1,61,1000,soapbottle1.jpg,soapbottle2.jpg,0.5793183445930481,0.48838675022125244,0.33284570276737213,0.20114929229021072,0.009986554688249077,0.008181998916793649,0.005739926085283662,0.0034788782282031195,0.0,0.0,0.0,0.0
exemplar,1000,1,62,1000,remote1.jpg,remote2.jpg,0.4928012788295746,0.5269753336906433,0.259699322283268,0.22005454450845718,0.008180992978092388,0.008756303101808732,0.004444266224949023,0.0037760480488793265,1.0,0.0,1.0,0.0
exemplar,1000,1,63,1000,stapleremover1.jpg,stapleremover2.jpg,0.5369053483009338,0.5948790907859802,0.1649828515946865,0.18220039829611778,0.00914320468332265,0.0077219832399887545,0.0028833287659664783,0.0024011445211039617,1.0,1.0,0.0,0.0
exemplar,1000,1,64,1000,horn1.jpg,horn2.jpg,0.638348400592804,0.6164923906326294,0.24883510544896126,0.20977342128753662,0.010277248309122898,0.010255131156084804,0.004050433613014659,0.003582514904204697,0.0,0.0,0.0,0.0
exemplar,1000,1,65,1000,backgammon1.jpg,backgammon2.jpg,0.6274359226226807,0.5916273593902588,0.34087469428777695,0.2623507156968117,0.008921368604395309,0.008925417004045982,0.004952021713507094,0.004074817498477219,0.0,0.0,1.0,0.0
exemplar,1000,1,66,1000,tongs1.jpg,tongs2.jpg,0.496428519487381,0.4216415286064148,0.15199752151966095,0.13959474116563797,0.007225917724995377,0.006713356960847091,0.0022122515932326355,0.002219469299594639,0.0,0.0,0.0,1.0
exemplar,1000,1,67,1000,trophy1.jpg,trophy2.jpg,0.42733025550842285,0.5670769214630127,0.1410525217652321,0.222642220556736,0.0060825979265062185,0.00896984593143553,0.002042226835748347,0.0035049067071907265,1.0,1.0,1.0,1.0
exemplar,1000,1,68,1000,soapdish1.jpg,soapdish2.jpg,0.4008299708366394,0.42492973804473877,0.11790306493639946,0.14582664147019386,0.006997122434802672,0.006331750022304763,0.0020054550805868776,0.0022239553547475643,1.0,1.0,0.0,1.0
exemplar,1000,1,69,1000,binoculars1.jpg,binoculars2.jpg,0.49856215715408325,0.5629817247390747,0.18614362552762032,0.17864735424518585,0.008260788183666476,0.007245099286517864,0.0031451165675024932,0.0023338367797723,1.0,0.0,0.0,0.0
exemplar,1000,1,70,1000,metalpin1.jpg,metalpin2.jpg,0.44880151748657227,0.4515998363494873,0.20171409100294113,0.1945948414504528,0.006839366088136551,0.007087949946247684,0.0031358070864005295,0.0031094979487354254,1.0,0.0,1.0,0.0
exemplar,1000,1,71,1000,toydinosaur1.jpg,toydinosaur2.jpg,0.4346266984939575,0.5152670741081238,0.1356028877198696,0.1745760478079319,0.006747172632981334,0.00651027320218402,0.0020678348550704283,0.0022515202239955607,1.0,1.0,0.0,1.0
exemplar,1000,1,72,1000,bonzai1.jpg,bonzai2.jpg,0.5141744613647461,0.48284846544265747,0.25882937014102936,0.20882173627614975,0.007886214170154261,0.00788086759546299,0.0037865016600653755,0.003239953624582011,0.0,0.0,0.0,0.0
exemplar,1000,1,73,1000,plate1.jpg,plate2.jpg,0.7183465361595154,0.6772809624671936,0.27126266062259674,0.296781525015831,0.007320595270670791,0.00876915440229093,0.0027093689914096763,0.0037933764304178617,0.0,1.0,1.0,1.0
exemplar,1000,1,74,1000,pictureframe1.jpg,pictureframe2.jpg,0.7212601900100708,0.5806090831756592,0.26039063185453415,0.19393904134631157,0.010049416927458867,0.009010523590227698,0.0037520919228394537,0.002931417374588568,0.0,0.0,0.0,0.0
exemplar,1000,1,75,1000,spool1.jpg,spool2.jpg,0.5351553559303284,0.6666502952575684,0.23037336021661758,0.3342055082321167,0.008393410520534788,0.01203312092720451,0.0038294114942389514,0.006218455562821178,1.0,1.0,1.0,1.0
exemplar,1000,1,76,1000,doorway1.jpg,doorway2.jpg,0.6076599359512329,0.4879772663116455,0.2857479974627495,0.20138679444789886,0.009275422901100434,0.008814064853698695,0.004205351719645539,0.003517277193554188,0.0,0.0,0.0,0.0
exemplar,1000,1,77,1000,goggles1.jpg,goggles2.jpg,0.5196961164474487,0.6093935966491699,0.1614433266222477,0.18208197131752968,0.008016015809062117,0.009887471119504228,0.0024428008703210966,0.0029859394906818697,1.0,1.0,1.0,1.0
exemplar,1000,1,78,1000,citroen1.jpg,citroen2.jpg,0.7247765064239502,0.6887112855911255,0.2737959921360016,0.2344941645860672,0.009005498616838333,0.0074264158518423315,0.00356769380322911,0.002652044371890744,0.0,0.0,0.0,0.0
exemplar,1000,1,79,1000,rake1.jpg,rake2.jpg,0.41463345289230347,0.46296602487564087,0.12531418725848198,0.19165658950805664,0.00708808827670971,0.007151813125565463,0.0021041510391788427,0.00299992320977951,1.0,1.0,1.0,1.0
exemplar,1000,1,80,1000,rabbitstuffed1.jpg,rabbitstuffed2.jpg,0.4321923553943634,0.4639993906021118,0.17303363233804703,0.18241914361715317,0.006656892326651802,0.006242400976495021,0.002577816077717628,0.0024709997452366786,1.0,1.0,0.0,0.0
exemplar,1000,1,81,1000,parkmet1.jpg,parkmet2.jpg,0.47292792797088623,0.5876243114471436,0.34684890508651733,0.23239943385124207,0.008003610784401474,0.00865274395360284,0.0058290342515703135,0.003431635975064438,1.0,0.0,1.0,0.0
exemplar,1000,1,82,1000,hotair1.jpg,hotair2.jpg,0.5443191528320312,0.6484551429748535,0.6178228780627251,0.2780725061893463,0.005933932035059003,0.007185232167053978,0.006727066662042888,0.0031097596795649353,1.0,0.0,1.0,0.0
exemplar,1000,1,83,1000,dogpresent1.JPG,dogpresent2.JPG,0.5163912177085876,0.5889605283737183,0.2927919775247574,0.6111590564250946,0.006095706201822958,0.007908809272182323,0.0035568436660007308,0.008511342145584045,1.0,1.0,1.0,1.0
exemplar,1000,1,84,1000,breadloaf1.jpg,breadloaf2.jpg,0.4967811703681946,0.6043335199356079,0.15717178955674171,0.2927117869257927,0.007226203837695821,0.008322139234712282,0.002330886599550642,0.004120962332249921,1.0,1.0,1.0,1.0
exemplar,1000,1,85,1000,razor1.jpg,razor2.jpg,0.40191248059272766,0.3798958659172058,0.14362133294343948,0.13095573335886002,0.0072062812708686835,0.006143930739215873,0.0025098593611027455,0.0021161717928327274,0.0,0.0,0.0,0.0
exemplar,1000,1,86,1000,money1.jpg,money2.jpg,0.45480427145957947,0.46822285652160645,0.16646669805049896,0.15818845853209496,0.007226456924489057,0.008227294418937154,0.0026863501842544417,0.002847771428516177,1.0,0.0,1.0,1.0
exemplar,1000,1,87,1000,toywrench1.jpg,toywrench2.jpg,0.4623674750328064,0.37230557203292847,0.15275612846016884,0.11646262556314468,0.007540260463633438,0.0057143481371670765,0.0025407075770227717,0.001823449785964065,0.0,0.0,0.0,0.0
exemplar,1000,1,88,1000,spraybottle1.jpg,spraybottle2.jpg,0.4220428466796875,0.4298625588417053,0.1732032187283039,0.17603467777371407,0.006619136864376157,0.006259356360312972,0.002661055800293682,0.0025626273804556635,1.0,1.0,0.0,0.0
exemplar,1000,1,89,1000,chisel1.jpg,chisel2.jpg,0.3852735161781311,0.35744529962539673,0.12144160270690918,0.13565482571721077,0.006623374840617233,0.0069347222645621985,0.0021047871623938253,0.002541757416122659,0.0,1.0,1.0,1.0
exemplar,1000,1,90,1000,anchor1.jpg,anchor2.jpg,0.5942889451980591,0.553189218044281,0.21242696046829224,0.16563227772712708,0.007636122325469141,0.008837547314873467,0.002732819427490174,0.00261830554009623,0.0,0.0,1.0,0.0
exemplar,1000,1,91,1000,feather1.jpg,feather2.jpg,0.4665069580078125,0.40541496872901917,0.17279886826872826,0.16762004792690277,0.007447268155455142,0.006982374446821351,0.0028467614787600123,0.002916887912872948,0.0,0.0,0.0,1.0
exemplar,1000,1,92,1000,soother1.jpg,soother2.jpg,0.5126507878303528,0.4820129871368408,0.18293480202555656,0.149275254458189,0.006968283060205443,0.0064756516062298855,0.002424539521995297,0.0020101270148005137,0.0,0.0,0.0,0.0
exemplar,1000,1,93,1000,bell1.jpg,bell2.jpg,0.45235466957092285,0.434259831905365,0.16367319971323013,0.2107149139046669,0.007006219727585428,0.007245040348825687,0.0025658451771729007,0.0034557148870196755,0.0,1.0,1.0,1.0
exemplar,1000,1,94,1000,lei1.jpg,lei2.jpg,0.4993121027946472,0.4213070273399353,0.21423128247261047,0.2084125429391861,0.006264478703752286,0.0053086265810832756,0.0026719792838377325,0.002591663709308853,0.0,0.0,0.0,0.0
exemplar,1000,1,95,1000,holepunch1.jpg,holepunch2.jpg,0.46971625089645386,0.38656842708587646,0.13064761832356453,0.11744100600481033,0.007949349727558957,0.006720615583212216,0.0022412799809091535,0.0019965355069176613,0.0,0.0,0.0,0.0
exemplar,1000,1,96,1000,muffin1.jpg,muffin2.jpg,0.682908296585083,0.690183162689209,0.2693760320544243,0.39169546961784363,0.007788887852983972,0.009700413294888422,0.0031862208562216865,0.005436098227326773,1.0,1.0,1.0,1.0
exemplar,1000,1,97,1000,baseballglove1.jpg,baseballglove2.jpg,0.6039562225341797,0.4236376881599426,0.20663047209382057,0.16096701472997665,0.0060992682497656445,0.005568998795997148,0.0021206237312654482,0.002114661067865376,0.0,0.0,0.0,0.0
exemplar,1000,1,98,1000,oritable1.jpg,oritable2.jpg,0.5048981308937073,0.4886520206928253,0.17630885541439056,0.20892081037163734,0.008385406799062738,0.007236128066653539,0.0029772164910403694,0.0030806753327835817,0.0,1.0,0.0,1.0
exemplar,1000,1,99,1000,kayak1.jpg,kayak2.jpg,0.34166330099105835,0.5815805196762085,0.09852952510118484,0.19940394163131714,0.004963816168680754,0.007581169221694725,0.0014540136764110158,0.0026141234070215288,1.0,1.0,1.0,1.0
exemplar,1000,1,100,1000,toyhandorn1.jpg,toyhandorn2.jpg,0.4993511736392975,0.6441080570220947,0.139435026794672,0.2638135328888893,0.006597862104440468,0.006897693321824101,0.0018791128693164954,0.002794784559584378,1.0,1.0,1.0,1.0
state,1,1,1,1,containero1.jpg,containero2.jpg,25.25680160522461,20.163843154907227,24.80995997786522,17.9640504270792,0.3269519556540327,0.3079517186128657,0.31505561060137566,0.2731598264264835,0.0,0.0,0.0,0.0
state,1,2,1,1,waffleiron1.jpg,waffleiron2.jpg,18.79082679748535,17.45677375793457,17.150261476635933,15.320152059197426,0.3006563483148841,0.29891235260697,0.27240351748942937,0.2629852161392317,0.0,0.0,0.0,0.0
state,1,3,1,1,alligatorsk1.jpg,alligatorsk2.jpg,20.32576560974121,19.72126007080078,17.13826371729374,16.9212763607502,0.3165350848612161,0.32185830001622223,0.27721545397923025,0.28128589707479806,0.0,0.0,1.0,1.0
state,1,4,1,1,dishwash1.jpg,dishwash2.jpg,20.92652130126953,18.10767936706543,18.138148099184036,16.664901107549667,0.2900635851214728,0.29426911572696013,0.2608816251873056,0.2745954462590368,0.0,0.0,1.0,1.0
state,1,5,1,1,groomingset1.jpg,groomingset2.jpg,19.855653762817383,22.32341957092285,17.395952939987183,19.89120002090931,0.30412639331473756,0.33350710760982416,0.27136652347070134,0.3021855138092135,1.0,1.0,1.0,1.0
state,1,6,1,1,metronome1.jpg,metronome2.JPG,22.365407943725586,21.78831672668457,19.81444424390793,19.575008541345596,0.3243530373644201,0.3139063037284263,0.29264979062196766,0.2825509984498838,0.0,0.0,0.0,0.0
state,1,7,1,1,toast1.jpg,toast2.jpg,21.193452835083008,22.578487396240234,17.97902064025402,18.782747238874435,0.32058294964610207,0.379952918709551,0.27916235549063945,0.34069494541869094,1.0,1.0,1.0,1.0
state,1,8,1,1,dough1.jpg,dough2.jpg,21.342073440551758,19.594051361083984,18.768382608890533,17.289345771074295,0.30878115832665143,0.3092877184216392,0.27470613453216464,0.27558592919820046,0.0,0.0,1.0,1.0
state,1,9,1,1,garbagecans1.jpg,garbagecans2.jpg,22.019582748413086,20.037649154663086,21.49501894414425,18.678331896662712,0.3265018242389769,0.3095647334197281,0.3094599584919589,0.28068725202144146,0.0,0.0,0.0,0.0
state,1,10,1,1,basketofapples1.jpg,basketofapples2.jpg,28.568477630615234,23.93144989013672,27.667526572942734,22.954433649778366,0.35581751902924375,0.33746486420608174,0.34550800573238327,0.3155258273781164,0.0,0.0,0.0,0.0
state,1,11,1,1,toilet1.JPG,toilet2.JPG,23.975217819213867,20.518537521362305,22.156577557325363,18.619305059313774,0.35745271237337845,0.3346672687314739,0.33484656567284937,0.30582586269813966,0.0,0.0,0.0,0.0
state,1,12,1,1,present1.jpg,present2.jpg,25.19315528869629,22.41728401184082,24.046636387705803,20.7705020904541,0.3358206347801448,0.3221320898886826,0.3315217685939109,0.3069270246230492,0.0,0.0,0.0,0.0
state,1,13,1,1,boxcookies1.JPG,boxcookies2.JPG,23.23867416381836,19.923799514770508,20.58049249649048,17.853274196386337,0.33166645664684635,0.3115420227758091,0.3060097221057331,0.28447007739573954,0.0,0.0,0.0,0.0
state,1,14,1,1,coffeemaker1.JPG,coffeemaker2.JPG,21.721769332885742,18.025297164916992,20.12731310725212,16.080248042941093,0.32732436256211894,0.31049200431777446,0.30954377000487293,0.2811085731391393,0.0,0.0,0.0,0.0
state,1,15,1,1,schoolbag1.JPG,schoolbag2.JPG,21.658485412597656,21.25659942626953,19.88409285247326,19.454772427678108,0.3216000992818511,0.3193775144461955,0.299508500550025,0.2991142732217899,0.0,0.0,0.0,0.0
state,1,16,1,1,babytoy1.JPG,babytoy2.JPG,29.986007690429688,30.537471771240234,28.739648297429085,28.933362528681755,0.33677584521442927,0.3347028394883803,0.3288734190704857,0.32282735275339575,1.0,1.0,0.0,0.0
state,1,17,1,1,ballofyarn1.jpg,ballofyarn2.jpg,18.552091598510742,21.644725799560547,16.19144795835018,19.747065901756287,0.3242866977607085,0.35202169883837253,0.2800995422217801,0.3181042115218867,1.0,1.0,1.0,1.0
state,1,18,1,1,notebook1.jpg,notebook2.jpg,21.397974014282227,24.47199058532715,16.809819668531418,20.580670401453972,0.3406976168756611,0.3467830169288427,0.28721912283215795,0.31445140953831213,1.0,1.0,1.0,1.0
state,1,19,1,1,cookingpot1.JPG,cookingpot2.JPG,19.976823806762695,20.206571578979492,18.036480024456978,17.97132696211338,0.3111344359590713,0.3141710961449425,0.2760360323688714,0.2775947063467438,1.0,0.0,1.0,1.0
state,1,20,1,1,tomato1.jpg,tomato2.jpg,25.872337341308594,41.74105453491211,22.292565420269966,41.741113036870956,0.3367459696465018,0.3630816982755576,0.2789298267199815,0.35994426294103515,1.0,1.0,1.0,1.0
state,1,21,1,1,tiger1.jpg,tiger2.jpg,20.460250854492188,21.705759048461914,17.087118327617645,18.660072430968285,0.31649780781774844,0.3400774953084835,0.274186099254932,0.3013766361261955,1.0,1.0,1.0,1.0
state,1,22,1,1,cabinet1.jpg,cabinet2.jpg,19.954957962036133,19.233654022216797,17.8040749207139,16.915071211755276,0.3093365293046082,0.31015311153126973,0.2723852890312181,0.2697063526022305,0.0,0.0,1.0,0.0
state,1,23,1,1,redumbrella1.jpg,redumbrella2.jpg,19.23105812072754,18.18391990661621,17.838623479008675,16.695085793733597,0.30212707055229987,0.2941744357865022,0.2767432624825276,0.26096083443481527,0.0,0.0,0.0,0.0
state,1,24,1,1,drum1.jpg,drum2.jpg,25.02454948425293,27.855905532836914,23.07582150399685,26.772035017609596,0.2935071425753604,0.313267982356146,0.2729665881870093,0.30442522359751734,1.0,1.0,1.0,1.0
state,1,25,1,1,dryer1.jpg,dryer2.jpg,17.64784049987793,20.970170974731445,15.67057079076767,18.971341907978058,0.32647491036194537,0.3331985212964874,0.2883689571085627,0.29927858345347014,1.0,1.0,1.0,1.0
state,1,26,1,1,donut1.jpg,donut2.jpg,25.710987091064453,23.25879669189453,23.81809501349926,21.50157982110977,0.3199601178159729,0.32198675114522,0.29984812572047254,0.30366852043585324,0.0,0.0,1.0,1.0
state,1,27,1,1,deepfryer1.jpg,deepfryer2.jpg,23.779829025268555,20.17005157470703,22.70786713063717,18.410144239664078,0.3430489942807765,0.35686703680328924,0.33534884461253606,0.3414170782853223,0.0,0.0,1.0,1.0
state,1,28,1,1,glassjuice1.JPG,glassjuice2.JPG,19.898897171020508,22.678728103637695,17.316451519727707,21.621136993169785,0.3422366727170159,0.32904632397255434,0.3019523759503067,0.3108668782372161,1.0,1.0,0.0,1.0
state,1,29,1,1,whitebox1.jpg,whitebox2.jpg,16.819482803344727,17.725419998168945,14.640720590949059,15.055406019091606,0.33345601544319636,0.3460679506453289,0.2891936576842062,0.2973214771065099,1.0,1.0,1.0,1.0
state,1,30,1,1,scales1.jpg,scales2.jpg,22.22372055053711,22.256057739257812,20.212085634469986,20.648960322141647,0.3530791833438802,0.359886583974818,0.30470860387999865,0.31571737517199805,1.0,1.0,1.0,1.0
state,1,31,1,1,books1.JPG,books2.JPG,18.334653854370117,20.25819206237793,16.11031311750412,17.79214535653591,0.31185224475429113,0.3334820027447992,0.27705375928781134,0.3050425121537156,1.0,1.0,1.0,1.0
state,1,32,1,1,bottle1.jpg,bottle2.jpg,18.52869987487793,16.831180572509766,16.28080542385578,14.448471873998642,0.312564692774708,0.3159574595475945,0.2709380736000913,0.2752635991555484,0.0,0.0,1.0,1.0
